gmDate,gmTime,offLNm,offFNm,teamAbbr,teamDiv,teamLoc,teamRslt,teamPTS,teamTO,teamSTL,teamBLK,teamPF,teamFGA,teamFGM,teamFG%,teamFTA,teamFTM,teamFT%,teamTRB,teamSTL%,teamBLK%,teamBLKR,timestamp
2015-01-03,20:30,Buchert,Nick,WAS,Southeast,Away,Loss,92,9,6,6,18,82,40,0.4878,13,8,0.6154,31,7.0222,7.0222,8.8235,1420243200.0
2015-01-03,21:00,Fitzgerald,Kane,MEM,Southwest,Away,Loss,85,13,6,8,20,86,37,0.4302,13,9,0.6923,37,6.2804,8.3739,11.1111,1420243200.0
2015-01-03,21:00,Spooner,Bill,DEN,Northwest,Home,Win,114,13,6,8,14,79,41,0.519,31,25,0.8065,48,6.2804,8.3739,12.5,1420243200.0
2015-01-03,22:00,Goble,John,ATL,Southeast,Away,Win,115,14,9,5,15,84,43,0.5119,31,23,0.7419,46,8.8571,4.9206,7.4627,1420243200.0
2015-01-03,22:00,Ayotte,Mark,POR,Northwest,Home,Loss,107,18,6,7,23,93,42,0.4516,12,10,0.8333,44,5.9047,6.8889,11.6667,1420243200.0
2015-01-03,22:30,Maddox,Tre,LAC,Pacific,Home,Win,127,9,13,3,19,85,46,0.5412,26,20,0.7692,43,13.7004,3.1616,6.25,1420243200.0
2015-01-03,22:30,Malloy,Ed,PHI,Atlantic,Away,Loss,91,21,7,1,19,79,32,0.4051,26,18,0.6923,45,7.3772,1.0539,1.8519,1420243200.0
2015-01-04,13:00,Garretson,Ron,DAL,Southwest,Away,Win,109,10,7,8,20,78,44,0.5641,11,9,0.8182,36,7.8008,8.9152,15.3846,1420329600.0
2015-01-04,13:00,Fraher,Pat,CLE,Central,Home,Loss,90,14,6,3,14,86,35,0.40700000000000003,17,12,0.7059,38,6.6864,3.3432,4.918,1420329600.0
2015-01-04,18:00,Wright,Sean,MIA,Southeast,Home,Win,88,16,8,9,20,67,31,0.4627,28,21,0.75,42,9.1327,10.2743,16.9811,1420329600.0
2015-01-04,18:00,Jones,David,SAC,Pacific,Away,Loss,95,16,9,4,15,75,32,0.4267,36,28,0.7778,41,8.9175,3.9633,6.6667,1420329600.0
2015-01-04,18:00,Jones,David,DET,Central,Home,Win,114,13,8,3,27,91,45,0.4945,16,12,0.75,49,7.9267,2.9725,5.0,1420329600.0
2015-01-04,18:00,Ford,Tyler,BKN,Atlantic,Away,Loss,84,11,9,6,23,86,34,0.3953,13,9,0.6923,38,10.2743,6.8496,9.6774,1420329600.0
2015-01-04,19:30,Ervin,Mitchell,MIL,Central,Away,Win,95,19,10,4,20,77,35,0.4545,27,21,0.7778,48,10.8963,4.3585,6.5574,1420329600.0
2015-01-04,19:30,Mauer,Ken,NY,Atlantic,Home,Loss,82,18,8,2,20,76,31,0.4079,14,11,0.7857,36,8.717,2.1793,3.9216,1420329600.0
2015-01-04,20:00,Washington,Tom,TOR,Atlantic,Away,Loss,109,21,9,4,24,83,38,0.4578,29,24,0.8276,43,8.4063,3.7361,7.0175,1420329600.0
2015-01-04,20:00,Washington,Tom,PHO,Pacific,Home,Win,125,17,15,2,29,89,48,0.5393,28,21,0.75,41,14.0106,1.8681,3.0303,1420329600.0
2015-01-04,21:30,Richardson,Derek,LAL,Pacific,Home,Win,88,11,8,3,20,71,27,0.3803,30,28,0.9333,37,8.8478,3.3179,5.6604,1420329600.0
2015-01-04,21:30,Richardson,Derek,IND,Central,Away,Loss,87,16,5,2,21,90,33,0.3667,18,13,0.7222,50,5.5299,2.2119,3.2258,1420329600.0
2015-01-05,19:00,Kennedy,Bill,CLE,Central,Away,Loss,92,13,8,1,13,85,33,0.3882,22,15,0.6818,43,8.6722,1.084,1.8182,1420416000.0
2015-01-05,19:00,Kennedy,Bill,PHI,Atlantic,Home,Win,95,17,5,8,24,79,38,0.48100000000000004,15,12,0.8,43,5.4201,8.6722,14.2857,1420416000.0
2015-01-05,19:30,Brothers,Tony,CHA,Southeast,Away,Win,104,16,2,10,22,78,38,0.4872,23,22,0.9565,48,2.1987,10.9933,16.9492,1420416000.0
2015-01-05,19:30,Brothers,Tony,BOS,Atlantic,Home,Loss,95,6,8,7,23,91,36,0.3956,23,16,0.6957,33,8.7946,7.6953,9.589,1420416000.0
2015-01-05,19:30,Lewis,Eric,DAL,Southwest,Away,Win,96,11,8,6,17,94,37,0.3936,19,12,0.6316,51,8.0953,6.0715,8.9552,1420416000.0
2015-01-05,19:30,Lewis,Eric,BKN,Atlantic,Home,Loss,88,15,5,7,21,84,33,0.3929,23,19,0.8261,52,5.0596,7.0834,11.8644,1420416000.0
2015-01-05,20:00,Scott,Kevin,NO,Southwest,Home,Loss,85,18,8,5,18,74,33,0.4459,17,13,0.7647,39,9.2332,5.7708,9.0909,1420416000.0
2015-01-05,20:00,Taylor,Dedric,WAS,Southeast,Away,Win,92,12,10,7,15,79,38,0.48100000000000004,17,14,0.8235,40,11.5415,8.0791,10.1449,1420416000.0
2015-01-05,20:00,Holtkamp,Lauren,MIN,Northwest,Home,Loss,101,13,7,4,17,89,38,0.42700000000000005,18,15,0.8333,42,7.6078,4.3473,6.1538,1420416000.0
2015-01-05,20:00,Anderson,Steven,NY,Atlantic,Away,Loss,83,21,9,5,17,76,33,0.4342,13,9,0.6923,37,9.4862,5.2701,10.0,1420416000.0
2015-01-05,20:00,Forte,Brian,DEN,Northwest,Away,Win,110,12,8,6,22,84,46,0.5476,16,11,0.6875,41,8.6946,6.521,9.2308,1420416000.0
2015-01-05,20:00,Anderson,Steven,MEM,Southwest,Home,Win,105,17,14,5,15,82,43,0.5244,19,12,0.6316,45,14.7563,5.2701,7.4627,1420416000.0
2015-01-05,20:00,Malloy,Ed,CHI,Central,Home,Win,114,17,10,12,13,85,41,0.4824,30,27,0.9,47,10.2842,12.341,17.6471,1420416000.0
2015-01-05,20:00,Lane,Karl,HOU,Southwest,Away,Loss,105,16,9,8,27,102,47,0.4608,5,3,0.6,41,9.2557,8.2273,10.3896,1420416000.0
2015-01-05,21:00,Van Duyne,Justin,UTA,Northwest,Home,Loss,101,10,6,6,24,81,35,0.4321,34,27,0.7941,41,6.8866,6.8866,10.3448,1420416000.0
2015-01-05,21:00,Van Duyne,Justin,IND,Central,Away,Win,105,10,8,3,24,74,35,0.473,30,28,0.9333,35,9.1821,3.4433,4.918,1420416000.0
2015-01-05,22:00,Crawford,Dan,LAL,Pacific,Away,Loss,94,10,5,0,20,88,37,0.4205,20,16,0.8,49,5.4523,0.0,0.0,1420416000.0
2015-01-05,22:00,Crawford,Dan,POR,Northwest,Home,Win,98,9,7,4,12,83,33,0.3976,24,21,0.875,45,7.6332,4.3619,7.0175,1420416000.0
2015-01-05,22:30,Washington,Tom,GS,Pacific,Home,Win,117,12,8,4,22,88,41,0.4659,32,20,0.625,54,7.8663,3.9332,6.6667,1420416000.0
2015-01-05,22:30,Richardson,Derek,LAC,Pacific,Home,Loss,98,21,6,5,25,74,33,0.4459,33,25,0.7576,45,6.0489,5.0408,10.2041,1420416000.0
2015-01-05,22:30,Richardson,Derek,ATL,Southeast,Away,Win,107,12,13,2,23,81,36,0.4444,33,22,0.6667,41,13.106,2.0163,3.7037,1420416000.0
2015-01-05,22:30,Cutler,Kevin,OKC,Northwest,Away,Loss,91,12,10,5,25,98,30,0.3061,34,26,0.7647,59,9.8329,4.9165,7.1429,1420416000.0
2015-01-06,20:00,Dalen,Eric,MIL,Central,Home,Loss,96,17,9,5,21,88,37,0.4205,22,19,0.8636,44,9.1201,5.0667,7.3529,1420502400.0
2015-01-06,20:00,Tiven,Josh,PHO,Pacific,Away,Win,102,20,7,6,16,81,37,0.4568,27,21,0.7778,46,7.0934,6.0801,10.7143,1420502400.0
2015-01-06,20:30,Taylor,Dedric,SA,Southwest,Home,Loss,104,17,6,6,21,79,36,0.4557,34,23,0.6765,41,6.2589999999999995,6.2589999999999995,10.3448,1420502400.0
2015-01-06,20:30,Taylor,Dedric,DET,Central,Away,Win,105,15,10,3,28,87,41,0.4713,28,20,0.7143,45,10.4317,3.1295,4.4118,1420502400.0
2015-01-07,19:00,Foster,Scott,PHI,Atlantic,Home,Loss,77,24,11,6,19,83,25,0.3012,29,25,0.8621,44,11.0293,6.016,10.3448,1420588800.0
2015-01-07,19:00,Boland,Matt,MIL,Central,Away,Win,97,26,14,4,26,76,41,0.5395,11,7,0.6364,43,14.0374,4.0107,6.7797,1420588800.0
2015-01-07,19:00,Anderson,Steven,CLE,Central,Home,Loss,93,15,9,4,18,82,34,0.4146,19,15,0.7895,37,10.0111,4.4494,7.5472,1420588800.0
2015-01-07,19:00,Anderson,Steven,HOU,Southwest,Away,Win,105,17,9,3,22,86,39,0.4535,24,15,0.625,50,10.0111,3.3369999999999997,5.7692,1420588800.0
2015-01-07,19:00,Ervin,Mitchell,CHA,Southeast,Home,Win,98,12,9,4,18,86,37,0.4302,26,20,0.7692,43,9.4156,4.1847,5.5556,1420588800.0
2015-01-07,19:00,Ervin,Mitchell,NO,Southwest,Away,Loss,94,14,6,8,20,80,36,0.45,24,16,0.6667,43,6.2771,8.3694,12.9032,1420588800.0
2015-01-07,19:00,Barnaky,Brent,NY,Atlantic,Away,Loss,91,15,11,0,22,82,34,0.4146,16,12,0.75,41,11.9904,0.0,0.0,1420588800.0
2015-01-07,19:00,Taylor,Ben,WAS,Southeast,Home,Win,101,16,9,4,13,76,39,0.5132,21,15,0.7143,44,9.8103,4.3601,6.6667,1420588800.0
2015-01-07,19:30,Williams,James,BKN,Atlantic,Home,Loss,81,18,3,6,18,74,30,0.4054,26,18,0.6923,50,3.3502,6.7005,10.0,1420588800.0
2015-01-07,19:30,Callahan,Mike,BOS,Atlantic,Away,Win,89,7,8,2,26,88,35,0.3977,17,14,0.8235,41,8.9339,2.2335,2.8571,1420588800.0
2015-01-07,19:30,Ford,Tyler,ATL,Southeast,Home,Win,96,18,17,4,15,72,32,0.4444,23,19,0.8261,37,18.4139,4.3327,8.5106,1420588800.0
2015-01-07,19:30,Ford,Tyler,MEM,Southwest,Away,Loss,86,21,10,4,21,79,35,0.44299999999999995,11,11,1.0,39,10.8317,4.3327,6.4516,1420588800.0
2015-01-07,20:00,Orr,J.T.,CHI,Central,Home,Loss,77,16,5,5,20,84,28,0.3333,20,15,0.75,43,5.6356,5.6356,7.8125,1420588800.0
2015-01-07,20:00,Corbin,Sean,UTA,Northwest,Away,Win,97,16,8,8,20,78,37,0.4744,24,18,0.75,48,9.0169,9.0169,12.9032,1420588800.0
2015-01-07,20:30,Maddox,Tre,DAL,Southwest,Home,Loss,95,14,9,4,15,87,38,0.4368,18,13,0.7222,43,9.112,4.0498,6.1538,1420588800.0
2015-01-07,20:30,Maddox,Tre,DET,Central,Away,Win,108,16,9,2,17,97,43,0.4433,14,12,0.8571,60,9.112,2.0249,2.6316,1420588800.0
2015-01-07,21:00,Palmer,Violet,DEN,Northwest,Home,Win,93,21,5,4,17,74,33,0.4459,26,20,0.7692,47,5.0568,4.0455,7.0175,1420588800.0
2015-01-07,21:00,Palmer,Violet,ORL,Southeast,Away,Loss,90,16,11,2,24,88,35,0.3977,16,12,0.75,42,11.125,2.0227,3.0303,1420588800.0
2015-01-07,21:30,Kogut,Marat,PHO,Pacific,Away,Win,113,13,14,8,20,96,46,0.4792,19,16,0.8421,41,13.8569,7.9182,11.4286,1420588800.0
2015-01-07,21:30,Smith,Michael,MIN,Northwest,Home,Loss,111,22,8,3,17,92,44,0.4783,19,16,0.8421,46,7.9182,2.9693,4.0,1420588800.0
2015-01-07,22:00,Guthrie,David,OKC,Northwest,Away,Loss,83,24,7,13,25,89,29,0.3258,23,16,0.6957,54,6.7119,12.4649,22.0339,1420588800.0
2015-01-07,22:00,Workman,Haywoode,SAC,Pacific,Home,Win,104,16,12,4,17,92,36,0.3913,28,22,0.7857,52,11.5061,3.8354,5.4795,1420588800.0
2015-01-07,22:30,Twardoski,Scott,LAC,Pacific,Home,Win,114,6,9,5,16,85,40,0.4706,30,22,0.7333,42,9.5496,5.3053,9.6154,1420588800.0
2015-01-07,22:30,Twardoski,Scott,LAL,Pacific,Away,Loss,89,13,3,1,20,85,37,0.4353,17,10,0.5882,46,3.1832,1.0611,1.5385,1420588800.0
2015-01-07,22:30,Roe,Eli,GS,Pacific,Home,Win,117,11,11,3,23,91,45,0.4945,20,15,0.75,39,11.0235,3.0064,4.7619,1420588800.0
2015-01-07,22:30,Roe,Eli,IND,Central,Away,Loss,102,17,4,2,19,81,37,0.4568,23,22,0.9565,41,4.0085,2.0043,3.6364,1420588800.0
2015-01-08,19:30,Scott,Kevin,TOR,Atlantic,Home,Loss,95,14,2,7,21,83,33,0.3976,25,19,0.76,42,2.0835,7.2922,13.4615,1420675200.0
2015-01-08,19:30,Scott,Kevin,CHA,Southeast,Away,Win,103,8,5,3,18,88,42,0.4773,22,15,0.6818,46,5.2087,3.1252,4.1667,1420675200.0
2015-01-08,20:00,Lewis,Eric,NY,Atlantic,Home,Loss,96,21,12,1,22,80,37,0.4625,21,11,0.5238,38,12.0786,1.0065,1.8519,1420675200.0
2015-01-08,20:00,Brothers,Tony,HOU,Southwest,Away,Win,120,19,14,5,23,77,41,0.5325,32,22,0.6875,36,14.0917,5.0327,12.1951,1420675200.0
2015-01-08,22:30,Richardson,Leroy,MIA,Southeast,Away,Loss,83,9,6,7,13,77,29,0.3766,30,22,0.7333,42,6.8256,7.9632,11.1111,1420675200.0
2015-01-08,22:30,Richardson,Leroy,POR,Northwest,Home,Win,99,7,5,6,21,95,40,0.4211,15,11,0.7333,50,5.688,6.8256,8.8235,1420675200.0
2015-01-09,19:00,Cutler,Kevin,IND,Central,Home,Win,107,17,5,9,18,92,34,0.3696,34,30,0.8824,56,4.8079,8.6542,13.0435,1420761600.0
2015-01-09,19:00,Cutler,Kevin,BOS,Atlantic,Away,Loss,103,11,10,7,27,103,41,0.3981,16,11,0.6875,50,9.6158,6.7311,10.1449,1420761600.0
2015-01-09,19:30,Ayotte,Mark,ATL,Southeast,Away,Win,106,14,3,3,13,82,40,0.4878,24,16,0.6667,49,3.0367,3.0367,5.0847,1420761600.0
2015-01-09,19:30,Taylor,Ben,BKN,Atlantic,Home,Loss,88,18,8,3,19,73,33,0.4521,27,19,0.7037,42,8.9187,3.3445,5.2632,1420761600.0
2015-01-09,19:30,Taylor,Ben,PHI,Atlantic,Away,Win,90,14,15,4,22,79,36,0.4557,17,10,0.5882,38,16.7226,4.4594,6.4516,1420761600.0
2015-01-09,19:30,Kennedy,Bill,DET,Central,Home,Loss,103,8,9,3,19,96,38,0.3958,18,14,0.7778,46,9.1101,3.0367,5.6604,1420761600.0
2015-01-09,20:00,Boland,Matt,WAS,Southeast,Home,Win,102,13,9,7,18,86,41,0.4767,19,12,0.6316,48,9.5674,7.4413,9.8592,1420761600.0
2015-01-09,20:00,Zarba,Zach,CHI,Central,Away,Loss,86,16,9,8,15,83,32,0.3855,19,12,0.6316,46,9.5674,8.5044,14.0351,1420761600.0
2015-01-09,20:00,Garretson,Ron,OKC,Northwest,Home,Win,99,14,12,5,18,91,42,0.4615,9,8,0.8889,38,12.5622,5.2342,7.1429,1420761600.0
2015-01-09,20:00,Palmer,Violet,UTA,Northwest,Away,Loss,94,20,12,11,14,74,36,0.4865,22,15,0.6818,44,12.5622,11.5153,20.7547,1420761600.0
2015-01-09,20:00,Wright,Sean,NO,Southwest,Home,Win,106,10,3,10,20,81,37,0.4568,26,22,0.8462,47,3.4154,11.3847,16.3934,1420761600.0
2015-01-09,20:00,Maddox,Tre,MEM,Southwest,Away,Loss,95,11,7,4,18,82,36,0.439,22,17,0.7727,44,7.9693,4.5539,6.1538,1420761600.0
2015-01-09,20:30,Barnaky,Brent,SA,Southwest,Home,Win,100,15,12,2,20,89,38,0.42700000000000005,18,13,0.7222,40,11.7793,1.9632,3.0303,1420761600.0
2015-01-09,20:30,Barnaky,Brent,PHO,Pacific,Away,Loss,95,20,10,6,20,83,37,0.4458,21,14,0.6667,48,9.8161,5.8897,10.5263,1420761600.0
2015-01-09,20:30,Van Duyne,Justin,MIN,Northwest,Away,Loss,84,20,13,3,14,79,32,0.4051,17,14,0.8235,40,14.2102,3.2793,5.2632,1420761600.0
2015-01-09,20:30,Lindsay,Mark,MIL,Central,Home,Win,98,23,13,4,21,75,39,0.52,10,8,0.8,39,14.2102,4.3724,7.1429,1420761600.0
2015-01-09,22:00,Stafford,Derrick,DEN,Northwest,Away,Win,118,11,10,6,25,85,47,0.5529,28,19,0.6786,39,10.3775,6.2265,8.8235,1420761600.0
2015-01-09,22:00,Brown,Tony,SAC,Pacific,Home,Loss,108,15,5,6,17,86,42,0.4884,24,18,0.75,38,5.1888,6.2265,8.9552,1420761600.0
2015-01-09,22:30,Crawford,Dan,CLE,Central,Away,Loss,94,16,8,1,14,86,35,0.40700000000000003,23,17,0.7391,45,8.3745,1.0468,1.5873,1420761600.0
2015-01-09,22:30,Crawford,Dan,GS,Pacific,Home,Win,112,13,9,8,20,86,43,0.5,17,16,0.9412,44,9.4213,8.3745,14.2857,1420761600.0
2015-01-09,22:30,Smith,Michael,ORL,Southeast,Away,Loss,84,16,8,7,27,76,30,0.3947,23,18,0.7826,36,8.311,7.2721,11.2903,1420761600.0
2015-01-09,22:30,Smith,Michael,LAL,Pacific,Home,Win,101,14,8,7,21,90,36,0.4,31,22,0.7097,60,8.311,7.2721,10.1449,1420761600.0
2015-01-10,13:00,Spooner,Bill,CHA,Southeast,Away,Win,110,16,8,5,14,78,39,0.5,33,25,0.7576,51,8.3774,5.2359,8.0645,1420848000.0
2015-01-10,13:00,Spooner,Bill,NY,Atlantic,Home,Loss,82,13,9,4,24,85,33,0.3882,9,8,0.8889,29,9.4246,4.1887,7.1429,1420848000.0
2015-01-10,15:30,Crawford,Joe,LAC,Pacific,Home,Win,120,11,8,5,17,88,46,0.5227,21,15,0.7143,47,8.3158,5.1974,8.7719,1420848000.0
2015-01-10,15:30,Richardson,Leroy,DAL,Southwest,Away,Loss,100,11,4,2,18,86,38,0.4419,17,12,0.7059,40,4.1579,2.079,3.5714,1420848000.0
2015-01-10,19:30,Richardson,Derek,TOR,Atlantic,Home,Win,109,13,8,10,20,91,41,0.4505,19,14,0.7368,48,8.2417,10.3021,16.3934,1420848000.0
2015-01-10,19:30,Kennedy,Bill,BOS,Atlantic,Away,Loss,96,18,7,3,21,83,39,0.4699,20,12,0.6,43,7.2115,3.0906,4.6154,1420848000.0
2015-01-10,19:30,Adams,Bennie,BKN,Atlantic,Away,Loss,93,14,6,2,23,88,37,0.4205,10,10,1.0,46,6.4306,2.1435,3.5088,1420848000.0
2015-01-10,19:30,Scott,Kevin,PHI,Atlantic,Home,Win,93,17,4,12,31,80,32,0.4,25,18,0.72,44,4.2651,12.7952,21.4286,1420848000.0
2015-01-10,19:30,Wall,Scott,IND,Central,Away,Loss,92,13,9,5,27,87,29,0.3333,42,30,0.7143,54,9.5964,5.3313,7.2464,1420848000.0
2015-01-10,19:30,Van Duyne,Justin,DET,Central,Home,Win,98,11,8,3,10,80,34,0.425,26,19,0.7308,44,8.5741,3.2153,6.382999999999999,1420848000.0
2015-01-10,20:00,Taylor,Dedric,UTA,Northwest,Away,Loss,82,31,15,6,17,70,29,0.4143,21,19,0.9048,41,15.4821,6.1929,11.3208,1420848000.0
2015-01-10,20:00,Twardoski,Scott,CHI,Central,Home,Win,95,14,5,5,18,88,35,0.3977,24,21,0.875,51,5.9046,5.9046,7.0423,1420848000.0
2015-01-10,20:00,Twardoski,Scott,MIL,Central,Away,Loss,87,11,9,10,24,81,36,0.4444,16,12,0.75,37,10.6282,11.8091,14.2857,1420848000.0
2015-01-10,20:00,Jones,David,HOU,Southwest,Home,Win,97,20,16,3,20,77,33,0.4286,21,18,0.8571,33,16.5143,3.0964,6.9767,1420848000.0
2015-01-10,20:00,Kirkland,Courtney,SA,Southwest,Away,Win,108,12,9,2,19,84,41,0.4881,20,17,0.85,45,9.451,2.1002,3.3333,1420848000.0
2015-01-10,20:00,Kirkland,Courtney,MIN,Northwest,Home,Loss,93,13,7,4,18,81,32,0.3951,26,26,1.0,42,7.3508,4.2005,6.0606,1420848000.0
2015-01-10,22:00,Foster,Scott,ORL,Southeast,Away,Loss,92,16,10,0,22,92,37,0.4022,20,15,0.75,49,10.1463,0.0,0.0,1420848000.0
2015-01-10,22:00,Foster,Scott,POR,Northwest,Home,Win,103,20,6,8,17,76,36,0.4737,26,21,0.8077,43,6.0878,8.1171,16.0,1420848000.0
2015-01-11,15:00,Fraher,Pat,WAS,Southeast,Away,Loss,89,20,5,7,16,76,36,0.4737,15,12,0.8,39,5.3912,7.5477,12.5,1420934400.0
2015-01-11,15:00,Mauer,Ken,ATL,Southeast,Home,Win,120,9,14,3,15,89,42,0.4719,24,20,0.8333,42,15.0955,3.2347,5.1724,1420934400.0
2015-01-11,15:30,Callahan,Mike,MIA,Southeast,Away,Win,104,13,8,5,20,81,39,0.4815,24,20,0.8333,46,9.2508,5.7818,8.3333,1420934400.0
2015-01-11,15:30,Smith,Michael,LAC,Pacific,Home,Loss,90,13,4,2,24,75,34,0.4533,18,13,0.7222,27,4.6254,2.3127,4.0816,1420934400.0
2015-01-11,18:00,Salvatore,Bennett,MEM,Southwest,Home,Win,122,24,7,8,25,100,48,0.48,24,17,0.7083,54,5.8259,6.6582,10.1266,1420934400.0
2015-01-11,18:00,Palmer,Violet,PHO,Pacific,Away,Loss,110,21,14,7,27,100,42,0.42,23,18,0.7826,46,11.6519,5.8259,10.7692,1420934400.0
2015-01-11,21:00,Garretson,Ron,CLE,Central,Away,Loss,84,14,2,6,18,78,33,0.4231,12,7,0.5833,41,2.22,6.6599,13.0435,1420934400.0
2015-01-11,21:00,Richardson,Leroy,SAC,Pacific,Home,Win,103,5,8,4,11,86,42,0.4884,17,13,0.7647,45,8.8798,4.4399,5.7971,1420934400.0
2015-01-11,21:30,Stafford,Derrick,LAL,Pacific,Home,Loss,94,13,2,4,22,81,36,0.4444,19,15,0.7895,45,2.0924,4.1847,6.7797,1420934400.0
2015-01-11,21:30,Stafford,Derrick,POR,Northwest,Away,Win,106,11,5,0,18,86,41,0.4767,17,11,0.6471,43,5.2309,0.0,0.0,1420934400.0
2015-01-12,19:30,Taylor,Ben,DET,Central,Away,Win,114,8,10,4,15,96,41,0.4271,31,25,0.8065,46,10.1724,4.0689,5.3333,1421020800.0
2015-01-12,19:30,Wall,Scott,TOR,Atlantic,Home,Loss,111,19,4,7,20,87,47,0.5402,14,10,0.7143,42,4.0689,7.1207,11.6667,1421020800.0
2015-01-12,19:30,Kogut,Marat,BKN,Atlantic,Home,Loss,99,16,7,4,18,84,39,0.4643,18,16,0.8889,41,7.4261,4.2435,6.3492,1421020800.0
2015-01-12,19:30,Spooner,Bill,NO,Southwest,Away,Loss,100,18,7,6,23,75,31,0.4133,37,32,0.8649,45,7.712999999999999,6.6111,10.0,1421020800.0
2015-01-12,19:30,Spooner,Bill,BOS,Atlantic,Home,Win,108,11,8,5,23,88,37,0.4205,31,26,0.8387,44,8.8148,5.5093,7.8125,1421020800.0
2015-01-12,19:30,Washington,Tom,HOU,Southwest,Away,Win,113,14,9,2,18,86,41,0.4767,20,15,0.75,42,9.5478,2.1217,4.3478,1421020800.0
2015-01-12,20:00,Adams,Bennie,ORL,Southeast,Away,Win,121,11,10,3,25,81,48,0.5926,29,18,0.6207,34,9.9525,2.9858,4.7619,1421020800.0
2015-01-12,20:00,Adams,Bennie,CHI,Central,Home,Loss,114,14,6,5,20,84,41,0.4881,33,24,0.7273,43,5.9715,4.9763,8.7719,1421020800.0
2015-01-13,19:00,Davis,Marc,MIN,Northwest,Away,Win,110,17,11,3,23,87,41,0.4713,19,18,0.9474,34,10.963,2.9899,4.4776,1421107200.0
2015-01-13,19:00,Davis,Marc,IND,Central,Home,Loss,101,18,9,5,19,80,39,0.4875,30,18,0.6,41,8.9697,4.9832,8.0645,1421107200.0
2015-01-13,19:00,Kirkland,Courtney,ATL,Southeast,Away,Win,105,19,6,3,17,87,42,0.4828,16,9,0.5625,47,6.4772,3.2386,4.6875,1421107200.0
2015-01-13,19:00,Kirkland,Courtney,PHI,Atlantic,Home,Loss,87,19,8,6,22,76,31,0.4079,25,16,0.64,35,8.6363,6.4772,11.7647,1421107200.0
2015-01-13,19:00,Brothers,Tony,SA,Southwest,Away,Loss,93,9,3,4,17,96,38,0.3958,12,8,0.6667,34,3.1664,4.2219,5.9701,1421107200.0
2015-01-13,19:00,Brothers,Tony,WAS,Southeast,Home,Win,101,15,4,7,14,75,37,0.4933,24,21,0.875,48,4.2219,7.3884,11.1111,1421107200.0
2015-01-13,21:00,Lane,Karl,PHO,Pacific,Home,Win,107,11,10,2,20,76,40,0.5263,27,20,0.7407,34,11.2555,2.2511,3.5714,1421107200.0
2015-01-13,21:00,Richardson,Leroy,GS,Pacific,Away,Win,116,10,10,5,16,91,46,0.5055,13,11,0.8462,31,10.3809,5.1905,7.5758,1421107200.0
2015-01-13,21:00,Richardson,Leroy,UTA,Northwest,Home,Loss,105,17,7,7,18,81,39,0.4815,24,20,0.8333,44,7.2667,7.2667,11.6667,1421107200.0
2015-01-13,21:00,Lewis,Eric,CLE,Central,Away,Loss,100,19,7,1,21,82,36,0.439,20,15,0.75,42,7.8789,1.1256,2.1277,1421107200.0
2015-01-13,22:00,Callahan,Mike,DAL,Southwest,Away,Win,108,10,12,4,25,100,43,0.43,23,16,0.6957,44,11.3,3.7667,5.2632,1421107200.0
2015-01-13,22:00,Callahan,Mike,SAC,Pacific,Home,Loss,104,20,7,2,26,86,38,0.4419,34,27,0.7941,59,6.5917,1.8833,2.9412,1421107200.0
2015-01-13,22:30,Buchert,Nick,MIA,Southeast,Away,Win,78,19,7,11,16,78,33,0.4231,15,10,0.6667,52,7.4375,11.6875,17.7419,1421107200.0
2015-01-13,22:30,Malloy,Ed,LAL,Pacific,Home,Loss,75,12,10,3,14,92,29,0.3152,18,13,0.7222,46,10.625,3.1875,4.3478,1421107200.0
2015-01-14,19:00,Crawford,Dan,SA,Southwest,Away,Win,98,14,7,11,27,85,37,0.4353,20,16,0.8,42,7.2379999999999995,11.3741,17.1875,1421193600.0
2015-01-14,19:00,Crawford,Dan,CHA,Southeast,Home,Loss,93,11,4,10,18,86,33,0.3837,35,23,0.6571,48,4.136,10.3401,13.6986,1421193600.0
2015-01-14,19:00,Stafford,Derrick,HOU,Southwest,Away,Loss,113,21,11,6,19,83,42,0.506,23,20,0.8696,38,10.6591,5.814,10.5263,1421193600.0
2015-01-14,19:00,Stafford,Derrick,ORL,Southeast,Home,Win,120,17,14,1,19,90,44,0.4889,26,23,0.8846,39,13.5661,0.9690000000000001,1.5625,1421193600.0
2015-01-14,19:30,Spooner,Bill,TOR,Atlantic,Home,Win,100,17,7,2,24,82,38,0.4634,22,14,0.6364,49,7.3698,2.1057,3.7736,1421193600.0
2015-01-14,19:30,Zarba,Zach,MEM,Southwest,Away,Win,103,9,13,3,19,83,39,0.4699,29,22,0.7586,41,14.4579,3.3364,4.5455,1421193600.0
2015-01-14,19:30,Zarba,Zach,BKN,Atlantic,Home,Loss,92,19,5,1,25,75,36,0.48,12,10,0.8333,36,5.5607,1.1121,2.0408,1421193600.0
2015-01-14,19:30,Kogut,Marat,PHI,Atlantic,Away,Loss,84,12,10,8,22,80,31,0.3875,31,19,0.6129,45,10.5283,8.4226,13.1148,1421193600.0
2015-01-14,19:30,Richardson,Derek,DET,Central,Home,Loss,94,8,8,10,16,73,34,0.4658,23,18,0.7826,30,9.0656,11.332,19.6078,1421193600.0
2015-01-14,19:30,Richardson,Derek,NO,Southwest,Away,Win,105,13,4,7,18,80,39,0.4875,23,19,0.8261,47,4.5328,7.9324,11.8644,1421193600.0
